JobID|JobName|State|Submit|Start|End|Elapsed|NNodes|AllocTRES|NodeList|ExitCode
5866356|gpu-probe|COMPLETED|2026-08-01T21:43:37|2026-08-01T21:43:51|2026-08-01T21:43:55|00:00:04|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010864|0:0
5866433|cputest|CANCELLED by 1483807345|2026-08-01T22:11:14|None|2026-08-01T22:13:45|00:00:00|1||None assigned|0:0
5866604|prefetch|FAILED|2026-08-01T22:14:15|2026-08-01T22:15:33|2026-08-01T22:15:34|00:00:01|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010975|1:0
5866707|prefetch|CANCELLED by 1483807345|2026-08-01T22:17:41|2026-08-01T22:21:18|2026-08-01T22:35:37|00:14:19|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011295|0:0
5866907|smoke|CANCELLED by 1483807345|2026-08-01T22:23:53|2026-08-01T22:25:03|2026-08-01T22:35:37|00:10:34|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010104|0:0
5867394|pilot-node|CANCELLED by 1483807345|2026-08-01T23:17:06|None|2026-08-01T23:24:54|00:00:00|1||None assigned|0:0
5867436|interactive|TIMEOUT|2026-08-01T23:25:10|2026-08-02T00:14:08|2026-08-02T01:14:24|01:00:16|1|billing=288,cpu=288,gres/gpu=4,mem=460000M,node=1|nid011065|0:0
5868020|hp-r64_kl0|CANCELLED by 1483807345|2026-08-02T01:48:05|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868021|hp-r64_kl0.05|CANCELLED by 1483807345|2026-08-02T01:48:05|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868022|hp-r64_kl0.15|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868023|hp-r128_kl0|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868024|hp-r128_kl0.05|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868025|hp-r128_kl0.15|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868026|hp-r256_kl0|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868027|hp-r256_kl0.05|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868028|hp-r256_kl0.15|CANCELLED by 1483807345|2026-08-02T01:48:06|None|2026-08-02T02:22:11|00:00:00|1||None assigned|0:0
5868047|hp-r64_lr3e-6|COMPLETED|2026-08-02T02:23:07|2026-08-02T05:37:29|2026-08-02T08:54:03|03:16:34|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010125|0:0
5868048|hp-r64_lr1e-5|COMPLETED|2026-08-02T02:23:24|2026-08-02T05:37:29|2026-08-02T08:52:23|03:14:54|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010132|0:0
5868049|hp-r64_lr3e-5|COMPLETED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T08:56:44|03:19:15|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010133|0:0
5868050|hp-r128_lr3e-6|COMPLETED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T09:04:12|03:26:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010133|0:0
5868051|hp-r128_lr1e-5|COMPLETED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T09:05:47|03:28:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010135|0:0
5868052|hp-r128_lr3e-5|COMPLETED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T09:02:30|03:25:01|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010135|0:0
5868053|hp-r256_lr3e-6|COMPLETED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T09:18:06|03:40:37|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010140|0:0
5868054|hp-r256_lr1e-5|FAILED|2026-08-02T02:23:25|2026-08-02T05:37:29|2026-08-02T05:39:46|00:02:17|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010140|1:0
5868055|hp-r256_lr3e-5|CANCELLED by 1483807345|2026-08-02T02:23:25|2026-08-02T05:37:30|2026-08-02T08:54:12|03:16:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010140|0:0
5868915|hp-r256_lr1e-5|COMPLETED|2026-08-02T05:41:03|2026-08-02T05:42:18|2026-08-02T09:11:38|03:29:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010931|0:0
5870736|grpo-full|CANCELLED by 1483807345|2026-08-02T09:42:20|None|2026-08-02T12:32:02|00:00:00|1||None assigned|0:0
5871440|grpo-full-olmo|CANCELLED by 1483807345|2026-08-02T10:48:17|None|2026-08-02T12:32:02|00:00:00|1||None assigned|0:0
5871442|grpo-perlang-qwen|CANCELLED by 1483807345|2026-08-02T10:48:23|None|2026-08-02T12:32:02|00:00:00|1||None assigned|0:0
5871443|grpo-perlang-olmo|CANCELLED by 1483807345|2026-08-02T10:48:23|None|2026-08-02T12:32:02|00:00:00|1||None assigned|0:0
5873046|sched-probe|COMPLETED|2026-08-02T12:28:55|2026-08-02T12:29:23|2026-08-02T12:29:31|00:00:08|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010796|0:0
5873067|probe-04:00:00|COMPLETED|2026-08-02T12:30:22|2026-08-02T12:30:35|2026-08-02T12:31:01|00:00:26|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010380|0:0
5873068|probe-08:00:00|COMPLETED|2026-08-02T12:30:22|2026-08-02T12:30:35|2026-08-02T12:31:00|00:00:25|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010380|0:0
5873069|probe-12:00:00|COMPLETED|2026-08-02T12:30:22|2026-08-02T12:30:35|2026-08-02T12:31:00|00:00:25|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010380|0:0
5873070|probe-18:00:00|CANCELLED by 1483807345|2026-08-02T12:30:22|None|2026-08-02T12:32:14|00:00:00|1||None assigned|0:0
5873071|probe-23:00:00|CANCELLED by 1483807345|2026-08-02T12:30:22|None|2026-08-02T12:32:02|00:00:00|1||None assigned|0:0
5873092|qwen-full-c1|CANCELLED by 1483807345|2026-08-02T12:32:05|2026-08-02T12:45:33|2026-08-02T19:18:30|06:32:57|1|billing=72,cpu=72,gres/gpu=4,mem=460000M,node=1|nid010798|0:0
5873095|olmo-full-c1|CANCELLED by 1483807345|2026-08-02T12:32:05|2026-08-02T12:45:33|2026-08-02T19:18:30|06:32:57|1|billing=72,cpu=72,gres/gpu=4,mem=460000M,node=1|nid010799|0:0
5873098|qwen-perlang-c1|CANCELLED by 1483807345|2026-08-02T12:32:05|2026-08-02T12:45:33|2026-08-02T12:56:49|00:11:16|1|billing=72,cpu=72,gres/gpu=4,mem=460000M,node=1|nid010801|0:0
5873101|olmo-perlang-c1|CANCELLED by 1483807345|2026-08-02T12:32:05|2026-08-02T12:45:33|2026-08-02T12:56:49|00:11:16|1|billing=72,cpu=72,gres/gpu=4,mem=460000M,node=1|nid010809|0:0
5873114|p4g-defmem|CANCELLED by 1483807345|2026-08-02T12:38:54|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873115|p4g-lowmem|CANCELLED by 1483807345|2026-08-02T12:38:55|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873116|p2g|CANCELLED by 1483807345|2026-08-02T12:38:57|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873120|p1g-again|CANCELLED by 1483807345|2026-08-02T12:40:31|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873122|pw-01:00:00|CANCELLED by 1483807345|2026-08-02T12:41:44|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873123|pw-03:00:00|CANCELLED by 1483807345|2026-08-02T12:41:44|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873124|pw-06:00:00|CANCELLED by 1483807345|2026-08-02T12:41:44|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873125|pw-09:00:00|CANCELLED by 1483807345|2026-08-02T12:41:44|None|2026-08-02T12:43:16|00:00:00|1||None assigned|0:0
5873502|dco-baseline|COMPLETED|2026-08-02T13:33:34|2026-08-02T13:34:08|2026-08-02T14:48:18|01:14:10|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010377|0:0
5873503|dco-baseline|COMPLETED|2026-08-02T13:33:34|2026-08-02T13:34:08|2026-08-02T13:44:32|00:10:24|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010895|0:0
5873504|dco-baseline|COMPLETED|2026-08-02T13:33:34|2026-08-02T13:34:08|2026-08-02T14:59:38|01:25:30|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010931|0:0
5874264|eval-qwen-base|COMPLETED|2026-08-02T15:00:11|2026-08-02T15:46:35|2026-08-02T15:50:14|00:03:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010506|0:0
5874265|eval-olmo-base|COMPLETED|2026-08-02T15:00:11|2026-08-02T15:46:35|2026-08-02T15:51:26|00:04:51|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010507|0:0
5874266|eval-qwen-dco-5k|COMPLETED|2026-08-02T15:00:11|2026-08-02T15:46:35|2026-08-02T15:50:17|00:03:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010333|0:0
5874267|eval-qwen-dco-40k|COMPLETED|2026-08-02T15:00:11|2026-08-02T15:46:35|2026-08-02T15:50:17|00:03:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010333|0:0
5874268|eval-olmo-dco-40k|COMPLETED|2026-08-02T15:00:11|2026-08-02T15:46:35|2026-08-02T15:51:31|00:04:56|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010333|0:0
5874706|ev-klar-qwen-base|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:02:20|00:04:21|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010492|0:0
5874707|ev-klar-olmo-base|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:03:36|00:05:37|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010492|0:0
5874708|ev-klar-qwen-dco-40k|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:01:34|00:03:35|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010507|0:0
5874709|ev-klar-olmo-dco-40k|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:02:43|00:04:44|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010354|0:0
5874710|ev-gmmlu_lite-qwen-base|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:02:19|00:04:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010391|0:0
5874711|ev-gmmlu_lite-olmo-base|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:03:41|00:05:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010431|0:0
5874712|ev-gmmlu_lite-qwen-dco-40k|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:02:18|00:04:19|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010880|0:0
5874713|ev-gmmlu_lite-olmo-dco-40k|COMPLETED|2026-08-02T15:56:38|2026-08-02T15:57:59|2026-08-02T16:03:42|00:05:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010887|0:0
5874735|ev-klarall-qwen-base|COMPLETED|2026-08-02T15:59:50|2026-08-02T16:00:40|2026-08-02T16:10:21|00:09:41|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010392|0:0
5874736|ev-klarall-olmo-base|COMPLETED|2026-08-02T15:59:50|2026-08-02T16:00:40|2026-08-02T16:13:33|00:12:53|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5874737|ev-klarall-qwen-cmalign|COMPLETED|2026-08-02T15:59:50|2026-08-02T16:00:40|2026-08-02T16:12:38|00:11:58|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010418|0:0
5874738|ev-klarall-olmo-cmalign|COMPLETED|2026-08-02T15:59:50|2026-08-02T16:00:40|2026-08-02T16:17:23|00:16:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010418|0:0
5874909|ev-bml-qwen-base|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:29:50|00:06:03|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010268|0:0
5874911|ev-bml-olmo-base|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:32:03|00:08:16|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010268|0:0
5874912|ev-bml-qwen-dco-40k|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:29:39|00:05:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010311|0:0
5874913|ev-bml-olmo-dco-40k|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:32:02|00:08:15|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5874914|ev-bml-qwen-cmalign|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:29:49|00:06:02|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010408|0:0
5874915|ev-bml-olmo-cmalign|COMPLETED|2026-08-02T16:22:46|2026-08-02T16:23:47|2026-08-02T16:32:02|00:08:15|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010418|0:0
5875060|ev-polyfact-olmo-grpo-attmlp|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:58:45|00:04:47|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010330|0:0
5875061|ev-polyfact-qwen-grpo-old|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:58:18|00:04:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010330|0:0
5875062|ev-gmmlu-olmo-grpo-attmlp|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:59:17|00:05:19|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010388|0:0
5875063|ev-gmmlu-qwen-grpo-old|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:58:38|00:04:40|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010391|0:0
5875064|ev-bmlama-olmo-grpo-attmlp|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T17:01:58|00:08:00|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010391|0:0
5875065|ev-bmlama-qwen-grpo-old|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T17:00:34|00:06:36|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010392|0:0
5875066|ev-klar6-olmo-grpo-attmlp|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:58:56|00:04:58|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5875067|ev-klar6-qwen-grpo-old|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T16:58:34|00:04:36|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875068|ev-klarall-olmo-grpo-attmlp|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T17:08:48|00:14:50|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875069|ev-klarall-qwen-grpo-old|COMPLETED|2026-08-02T16:52:58|2026-08-02T16:53:58|2026-08-02T17:03:59|00:10:01|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875137|ev-polyfact-qwen-cmalign|COMPLETED|2026-08-02T17:04:09|2026-08-02T17:05:15|2026-08-02T17:08:48|00:03:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5875140|ev-polyfact-olmo-cmalign|COMPLETED|2026-08-02T17:04:10|2026-08-02T17:05:15|2026-08-02T17:09:50|00:04:35|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875141|ev-gmmlu-qwen-cmalign|COMPLETED|2026-08-02T17:04:10|2026-08-02T17:05:15|2026-08-02T17:09:03|00:03:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875142|ev-gmmlu-olmo-cmalign|COMPLETED|2026-08-02T17:04:10|2026-08-02T17:05:15|2026-08-02T17:10:51|00:05:36|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010409|0:0
5875143|ev-klar6-qwen-cmalign|COMPLETED|2026-08-02T17:04:11|2026-08-02T17:05:15|2026-08-02T17:09:47|00:04:32|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010409|0:0
5875144|ev-klar6-olmo-cmalign|COMPLETED|2026-08-02T17:04:11|2026-08-02T17:05:15|2026-08-02T17:10:13|00:04:58|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010412|0:0
5875190|ev-hunt-olmo-sft|CANCELLED by 1483807345|2026-08-02T17:10:18|2026-08-02T17:11:30|2026-08-02T17:14:29|00:02:59|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5875191|ev-hunt-olmo-grpo-alt|COMPLETED|2026-08-02T17:10:18|2026-08-02T17:11:30|2026-08-02T17:26:22|00:14:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010409|0:0
5875192|ev-hunt-olmo-cptgrpo|CANCELLED by 1483807345|2026-08-02T17:10:18|2026-08-02T17:11:30|2026-08-02T17:14:29|00:02:59|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010409|0:0
5875211|ev-klarall-qwen-dco-40k|COMPLETED|2026-08-02T17:14:17|2026-08-02T17:16:02|2026-08-02T17:27:41|00:11:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011167|0:0
5875213|ev-klarall-olmo-dco-40k|COMPLETED|2026-08-02T17:14:19|2026-08-02T17:16:02|2026-08-02T17:30:11|00:14:09|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011175|0:0
5875406|ev-polyfact-olmo-grpo-alt|COMPLETED|2026-08-02T17:46:41|2026-08-02T17:47:42|2026-08-02T17:52:40|00:04:58|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010469|0:0
5875407|ev-bmlama-olmo-grpo-alt|COMPLETED|2026-08-02T17:46:41|2026-08-02T17:47:42|2026-08-02T17:56:06|00:08:24|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010469|0:0
5875408|ev-gmmlu-olmo-grpo-alt|COMPLETED|2026-08-02T17:46:41|2026-08-02T17:47:42|2026-08-02T17:53:14|00:05:32|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010469|0:0
5876220_0|merge-grpo|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:22:29|2026-08-02T19:23:43|00:01:14|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010714|0:0
5876220_1|merge-grpo|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:22:29|2026-08-02T19:23:49|00:01:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010716|0:0
5876221_0|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:10|2026-08-02T19:28:42|00:03:32|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010714|0:0
5876221_1|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:29:15|00:04:04|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010716|0:0
5876221_2|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:26:03|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010716|0:0
5876221_3|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:31:19|00:06:08|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010716|0:0
5876221_4|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:29:38|00:04:27|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010717|0:0
5876221_5|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:30:31|00:05:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010717|0:0
5876221_6|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:25:54|00:00:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010719|0:0
5876221_7|eval-grpo-new|COMPLETED|2026-08-02T19:21:07|2026-08-02T19:25:11|2026-08-02T19:33:32|00:08:21|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010758|0:0
5876345_[2,6]|eval-grpo-new|CANCELLED by 1483807345|2026-08-02T19:54:33|None|2026-08-02T20:00:14|00:00:00|1||None assigned|0:0
5876359_2|eval-grpo-new|COMPLETED|2026-08-02T20:00:14|2026-08-02T20:16:55|2026-08-02T20:28:34|00:11:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010981|0:0
5876359_6|eval-grpo-new|COMPLETED|2026-08-02T20:00:14|2026-08-02T20:16:55|2026-08-02T20:33:37|00:16:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010981|0:0
5876381_0|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010482|0:0
5876381_1|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010485|0:0
5876381_2|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5876381_3|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010490|0:0
5876381_4|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010330|0:0
5876381_5|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010330|0:0
5876381_6|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010377|0:0
5876381_7|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:13:24|2026-08-02T20:16:55|2026-08-02T20:18:43|00:01:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010384|0:0
5876552_0|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:25|2026-08-02T20:20:18|00:00:53|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010982|0:0
5876552_1|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:25|2026-08-02T20:20:18|00:00:53|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010982|0:0
5876552_2|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:26|2026-08-02T20:20:18|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010482|0:0
5876552_3|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:26|2026-08-02T20:20:18|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010485|0:0
5876552_4|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:26|2026-08-02T20:20:18|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5876552_5|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:26|2026-08-02T20:20:18|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010490|0:0
5876552_6|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:18:57|2026-08-02T20:19:26|2026-08-02T20:20:18|00:00:52|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010504|0:0
5876625_0|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T23:52:28|03:22:13|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010403|0:0
5876625_1|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T23:55:22|03:25:07|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010403|0:0
5876625_2|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T23:55:23|03:25:08|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010403|0:0
5876625_3|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T20:34:59|00:04:44|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010408|0:0
5876625_4|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T20:34:57|00:04:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010408|0:0
5876625_5|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T20:37:36|00:07:21|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010411|0:0
5876625_6|rwd-sweep|COMPLETED|2026-08-02T20:28:44|2026-08-02T20:30:15|2026-08-02T23:53:56|03:23:41|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010411|0:0
